baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000032044.4	190.914105387632	0.918131004449317	0.186580148228016	4.92083972045774	8.61736810277858e-07	4.82822183870524e-06
ENSMUSG00000029403.14	480.172676197626	0.847381797301774	0.172246029237523	4.919601346126	8.67206572449954e-07	4.85751565637335e-06
ENSMUSG00000040310.12	216.371569903589	-0.786573731015335	0.160005382612192	-4.91592044076272	8.83662815729659e-07	4.94831501599798e-06
ENSMUSG00000047030.15	447.21510856255	0.729283411783295	0.148358132336727	4.9156955557249	8.84677897494704e-07	4.95262083961977e-06
ENSMUSG00000027189.16	2492.34816001651	-0.51701183254316	0.105197019805755	-4.914700373621	8.89183425576603e-07	4.97622007285775e-06
ENSMUSG00000029500.16	952.777770953998	0.481342145807386	0.0979401640729931	4.91465529349788	8.89388040854695e-07	4.97622007285775e-06
ENSMUSG00000012520.10	9.20007303726775	6.62609746860698	1.34826145185059	4.91454936986602	8.89868998666594e-07	4.97752689829632e-06
ENSMUSG00000055302.5	2731.25078870546	0.532912139343397	0.108440848462208	4.91431178288059	8.90948699338048e-07	4.98218116472527e-06
ENSMUSG00000050271.12	225.061265900395	0.959907506745862	0.19535880993337	4.91356139543056	8.94367082711369e-07	4.99990711424083e-06
ENSMUSG00000051457.7	13.7334088392248	4.72074591810655	0.961202405002401	4.91129224556482	9.04781184069933e-07	5.05672150652418e-06
ENSMUSG00000041817.14	32.8055903477579	1.89018028245199	0.38486898636004	4.91123044319229	9.05066448611798e-07	5.05691112081904e-06
ENSMUSG00000028617.10	1298.65088851619	0.51861524150735	0.105611050378795	4.91061531579542	9.07910449779069e-07	5.07139318421846e-06
ENSMUSG00000021835.15	614.15363171108	-0.64642756617123	0.131659746614014	-4.90983449988216	9.11532896206388e-07	5.0902142302727e-06
ENSMUSG00000050382.14	218.515989229044	0.868282050211123	0.176865761247368	4.90927155198074	9.1415321466799e-07	5.10343026612652e-06
ENSMUSG00000025081.13	19.2543115973523	2.74384240015577	0.55901000122162	4.90839590375767	9.18243459456462e-07	5.12484283058641e-06
ENSMUSG00000024734.8	8.28884050298238	6.50254160542365	1.3255678518229	4.90547624286563	9.32009215541118e-07	5.19884168621364e-06
ENSMUSG00000093573.1	8.39285117414984	6.52866066356126	1.3308928793314	4.90547418575196	9.32018984203409e-07	5.19884168621364e-06
ENSMUSG00000022774.13	1028.31307999781	-0.608827659387426	0.124114674030544	-4.90536404452543	9.3254215829996e-07	5.20031824417827e-06
ENSMUSG00000029364.15	1564.56840313214	-0.737610832482813	0.150372508591023	-4.90522396277193	9.33207959281135e-07	5.2025891218444e-06
ENSMUSG00000110685.1	8.82120097092247	6.5889122316827	1.34350207281711	4.90428140379925	9.37699805606631e-07	5.2261828500846e-06
ENSMUSG00000021952.16	1175.82557659504	0.622615382676839	0.126973715408601	4.9034981820707	9.41448144570724e-07	5.24562078891248e-06
ENSMUSG00000028718.16	246.159359330131	0.788578114900264	0.160845934472996	4.90269224077067	9.45320272215115e-07	5.26573750746625e-06
ENSMUSG00000054008.9	3517.71272787552	0.473695878117851	0.0966391001467174	4.90170000960984	9.50108486548449e-07	5.29094457496673e-06
ENSMUSG00000073775.4	345.623709556745	0.73700639280875	0.150412851699558	4.89988976660639	9.58904408265771e-07	5.33844955570208e-06
ENSMUSG00000025150.10	640.766771143995	-1.02458797684035	0.20913047298673	-4.89927633313088	9.61902809065155e-07	5.35366100093801e-06
ENSMUSG00000021224.15	761.762299790427	0.511407282310696	0.104388723591146	4.89906634277565	9.62931292857529e-07	5.35790310074488e-06
ENSMUSG00000031262.12	231.329880786377	0.727967646733703	0.148605708108865	4.89865198314194	9.64963836061583e-07	5.36772805683137e-06
ENSMUSG00000035901.14	2762.57752465034	-0.4099247335031	0.0837077389148538	-4.89709480649178	9.72639186667958e-07	5.40892770474276e-06
ENSMUSG00000021572.9	107.685560225741	1.09073541887713	0.222749103993895	4.89669946733895	9.74597154867106e-07	5.41831852885498e-06
ENSMUSG00000036904.6	343.572591894745	-0.859375893063136	0.175524437666202	-4.89604698063426	9.77836981184559e-07	5.4348287462523e-06
ENSMUSG00000021639.17	400.062251596506	0.686999727899667	0.140321048528438	4.89591358605362	9.78500607532885e-07	5.43701525091457e-06
ENSMUSG00000056121.16	660.243167150105	-0.58513404763489	0.119517182074863	-4.89581529179943	9.78989890254909e-07	5.43823207949442e-06
ENSMUSG00000024867.14	17.8638167458803	2.8611246122051	0.584449896089868	4.89541469909879	9.80986371373164e-07	5.44781832515265e-06
ENSMUSG00000020649.11	1468.88098553609	0.47552879604783	0.0971568795363572	4.89444286721747	9.85846105653983e-07	5.47329570799066e-06
ENSMUSG00000033845.13	713.977773603036	0.532323244968916	0.108781080899567	4.89352781353944	9.90443093161113e-07	5.49730069914527e-06
ENSMUSG00000060216.15	161.06249861471	0.84041266279165	0.171791521067888	4.89204972147339	9.97912252416729e-07	5.53722959697313e-06
ENSMUSG00000025104.13	515.94529918127	0.769405402678578	0.157292655432715	4.89155326777294	1.00043309563931e-06	5.54968676158336e-06
ENSMUSG00000004328.15	9.23453375109424	6.66419218511453	1.36265613104224	4.89058980714185	1.00534276228895e-06	5.57538488898941e-06
ENSMUSG00000015143.15	9288.57358499494	-0.360808879671387	0.0737819150787153	-4.89020757033011	1.00729700887462e-06	5.58468333385434e-06
ENSMUSG00000034032.15	630.04308892673	0.678570740450469	0.138778322308775	4.88960184243102	1.01040137991598e-06	5.60035145011284e-06
ENSMUSG00000039578.17	135.735421038936	1.06623225294564	0.218076316614706	4.88926202302584	1.01214699336291e-06	5.60848182496883e-06
ENSMUSG00000031790.8	74.7278274018803	-1.32276496756685	0.270561592504297	-4.88896060717058	1.01369776118524e-06	5.613982646586e-06
ENSMUSG00000066043.13	841.838212674427	0.494620978591532	0.101170427063355	4.88898775016331	1.01355801834691e-06	5.613982646586e-06
ENSMUSG00000011877.13	1597.4517403138	0.72035716927199	0.147346588365677	4.88886222112077	1.01420444685504e-06	5.61524311247204e-06
ENSMUSG00000026427.16	923.650356724327	0.53535046285869	0.109533541686686	4.88754818492062	1.02099511452652e-06	5.65128520062549e-06
ENSMUSG00000040253.15	94.9464374808561	1.08974784130992	0.222997903146791	4.88680757052942	1.02484171877299e-06	5.67101633160414e-06
ENSMUSG00000036073.17	222.736103890943	-0.747762826423078	0.153038330505178	-4.88611463516835	1.02845331574842e-06	5.6894365446407e-06
ENSMUSG00000022875.18	66.6747417290017	-1.37162259099512	0.280820089800276	-4.88434638693636	1.03772507340176e-06	5.73915021353584e-06
ENSMUSG00000030842.12	1163.54804327581	-0.648783145899705	0.13283913150578	-4.8839761186746	1.03967672553157e-06	5.74836375864116e-06
ENSMUSG00000029507.16	478.112611592286	0.780879165322701	0.159915260705302	4.88308096349688	1.04440961676207e-06	5.77294546408045e-06
ENSMUSG00000028641.16	1621.78191335684	-0.564168360476651	0.115540505594561	-4.88286214062757	1.0455697338866e-06	5.77777067997757e-06
ENSMUSG00000061360.8	546.849560832331	0.592478159344011	0.121342189096295	4.88270537853763	1.04640159035551e-06	5.78077979076137e-06
ENSMUSG00000068115.13	274.940964893589	-0.726458443980532	0.148872999803446	-4.87971925694829	1.06236958299756e-06	5.86738292888028e-06
ENSMUSG00000002603.15	412.566268538581	-0.789279619529558	0.161759002646618	-4.87935513087845	1.06433267855294e-06	5.87661182559966e-06
ENSMUSG00000015202.13	694.713514764451	-0.578421148493689	0.118578608071145	-4.87795528976566	1.07191213490499e-06	5.91683735371422e-06
ENSMUSG00000073643.11	963.230631826719	-0.516108332156547	0.105819231937678	-4.87726401624713	1.0756741772696e-06	5.93597488937586e-06
ENSMUSG00000031737.11	237.525029007921	-0.725583759715864	0.148792052564616	-4.87649539884372	1.07987205865982e-06	5.95678236756599e-06
ENSMUSG00000074212.7	693.715940737812	-0.548467237669256	0.112472294234525	-4.87646527886774	1.08003688254874e-06	5.95678236756599e-06
ENSMUSG00000069920.10	417.154338658589	-0.891916370746752	0.182915479717793	-4.87611202793127	1.08197176621079e-06	5.9658185629381e-06
ENSMUSG00000031709.15	324.944783895752	0.659084713267243	0.135244570675827	4.87328038363201	1.09760271472681e-06	6.0503470192612e-06
ENSMUSG00000027935.14	344.926192635828	-0.62349209865483	0.127994845351598	-4.87122818846426	1.10906660725015e-06	6.1118652801624e-06
ENSMUSG00000029050.15	4092.09800587905	-0.584572273346929	0.120013644014819	-4.87088179136322	1.11101296827959e-06	6.12091481976598e-06
ENSMUSG00000045518.8	9.03783749171403	6.64351886622128	1.36405719171925	4.87041079109583	1.11366473247063e-06	6.1338446255979e-06
ENSMUSG00000020866.17	929.593140577839	-0.912136728648534	0.187308766246668	-4.86969588731013	1.11770133191144e-06	6.15439266504055e-06
ENSMUSG00000039308.6	594.939846180744	-0.596460526093685	0.122509584075551	-4.86868460614356	1.12343543503771e-06	6.18427385853866e-06
ENSMUSG00000042846.8	17.5108459025274	-2.71577773472161	0.557872009388812	-4.86810180295107	1.12675285580183e-06	6.20083902044113e-06
ENSMUSG00000000567.5	220.559040627766	-0.909932966461592	0.18703629569893	-4.86500742041161	1.14452513232793e-06	6.2969225218589e-06
ENSMUSG00000032557.13	1158.37675039801	-0.461873058322304	0.0949498519433579	-4.86438945263267	1.14810653727336e-06	6.31489981682343e-06
ENSMUSG00000040856.17	1025.87555270116	-2.00826011899524	0.412934058061847	-4.86339181713718	1.15391105647296e-06	6.34509167975839e-06
ENSMUSG00000055373.8	16.9284092335839	3.5313650429628	0.726177202902101	4.86295222274952	1.15647769099558e-06	6.3574675253637e-06
ENSMUSG00000039720.7	19.6463135991769	2.79268342279036	0.574301728837324	4.86274597926801	1.15768376528566e-06	6.36235928914161e-06
ENSMUSG00000026107.11	914.164831147463	-0.581730599769296	0.119638283627221	-4.86241178101403	1.15964066558331e-06	6.37137361866091e-06
ENSMUSG00000029372.7	164.742257849047	-1.088560848956	0.223892158770655	-4.86198737344379	1.16213037493127e-06	6.38330962151708e-06
ENSMUSG00000049929.7	501.687923612752	-0.7624605796374	0.156896243091019	-4.85964841870102	1.17594396910364e-06	6.45742157706474e-06
ENSMUSG00000042203.8	393.380937048868	0.628049358856505	0.129269959250489	4.85843240376924	1.18318789131982e-06	6.49542711414863e-06
ENSMUSG00000049401.10	1168.65153267839	-0.534989059435159	0.11014497699433	-4.85713533230571	1.19096199164891e-06	6.53632167811677e-06
ENSMUSG00000086266.1	41.6120599423949	1.60409778058324	0.330342889372724	4.85585684507757	1.19867278545103e-06	6.57684658938498e-06
ENSMUSG00000019947.10	2929.7524629502	-0.42861028780619	0.0882904515340329	-4.85454859907445	1.20661277048181e-06	6.61860658181409e-06
ENSMUSG00000035621.13	2904.45557227605	0.686778666794754	0.141499106056039	4.85359014581169	1.21246188832696e-06	6.64887794852508e-06
ENSMUSG00000018500.2	140.052465507453	-0.913793157292992	0.188307725737711	-4.85265887904033	1.21817121875524e-06	6.6783664635846e-06
ENSMUSG00000054920.12	711.547731889689	-0.510428836267914	0.105193863883381	-4.85226815923198	1.22057430457062e-06	6.68971806264257e-06
ENSMUSG00000033107.6	33.7412527661933	1.89035279156568	0.389939208887986	4.84781409121828	1.24829297485811e-06	6.83977523261036e-06
ENSMUSG00000005672.12	14.0507681130225	3.70688931794783	0.764745251903199	4.84722109581276	1.25202868337555e-06	6.85837656126221e-06
ENSMUSG00000019966.18	594.093370488937	-0.725385390302096	0.149653456541142	-4.84710080921302	1.25278776688393e-06	6.85901763418364e-06
ENSMUSG00000038291.16	377.648418478928	-0.713527915832451	0.147207345394738	-4.84709451093707	1.25282752513046e-06	6.85901763418364e-06
ENSMUSG00000055065.7	9091.12317442557	-0.405211530654943	0.0836021675016311	-4.84690221275708	1.25404200341513e-06	6.86379899584124e-06
ENSMUSG00000047767.17	186.749134623039	-0.911484033313557	0.188081719833686	-4.84621277452986	1.25840553490685e-06	6.88580891006957e-06
ENSMUSG00000045934.15	477.47004899827	0.578680828786194	0.119422861953328	4.8456452920409	1.26200815009401e-06	6.90364436647401e-06
ENSMUSG00000040690.15	3175.02771222231	-0.48827525225892	0.100778071027225	-4.84505455682929	1.26576892184994e-06	6.92233506594747e-06
ENSMUSG00000031060.16	575.990575423431	0.583017838028735	0.12033781520455	4.84484313628035	1.26711749698303e-06	6.927827184592e-06
ENSMUSG00000037649.10	68.2043984758885	-1.40149551276067	0.289325134084717	-4.84401577206322	1.27240825328921e-06	6.95463325314802e-06
ENSMUSG00000040296.15	640.219008553154	-0.545995158757481	0.112716498468584	-4.84396841789458	1.27271171163474e-06	6.95463325314802e-06
ENSMUSG00000028843.8	1064.53016022917	-0.776688566424174	0.160350852847548	-4.84368216714509	1.27454756687511e-06	6.96277410956483e-06
ENSMUSG00000020407.13	28.0988550085571	1.98737920689097	0.410355139824358	4.84307131559657	1.27847375538686e-06	6.98232680737883e-06
ENSMUSG00000038239.11	19.4616836015688	2.55518457228344	0.527668156724436	4.84240813041488	1.28274948426354e-06	7.00377737405221e-06
ENSMUSG00000043252.8	1053.75205273323	-0.480549658747502	0.0992469572656213	-4.84195860495122	1.28565551090646e-06	7.01773979366194e-06
ENSMUSG00000037653.7	48.5394977824314	-1.47869677670241	0.305571702763704	-4.83911554417026	1.3041821266372e-06	7.11693636776252e-06
ENSMUSG00000028986.12	653.730606152752	-0.563452121737909	0.116452075657809	-4.83848929746511	1.30829739583186e-06	7.13745759331266e-06
ENSMUSG00000070436.12	19724.4796996834	-0.530789710679095	0.109708207576306	-4.83819508499319	1.31023507049598e-06	7.14609097814559e-06
ENSMUSG00000027217.13	64.3250328459606	-1.33858968023599	0.27686596904841	-4.8347931124823	1.33284180464814e-06	7.26348242403051e-06
ENSMUSG00000048834.16	26.0639828140262	-2.08235019137575	0.430700708291918	-4.8347963012041	1.33282044038836e-06	7.26348242403051e-06
ENSMUSG00000056938.16	388.531553629129	0.774451566922935	0.160180305421223	4.83487383100173	1.33230109637589e-06	7.26348242403051e-06
ENSMUSG00000039018.15	224.129149045403	0.744601048332617	0.154035209388492	4.83396654108256	1.33839090996168e-06	7.29174793079583e-06
ENSMUSG00000052155.5	807.416350630139	-0.554447179565635	0.114711806485588	-4.83339245150233	1.34225807211481e-06	7.31083714427447e-06
ENSMUSG00000043411.15	2104.56067655059	0.422676962971435	0.0874935941484204	4.83094753490666	1.35884810954622e-06	7.39919457755616e-06
ENSMUSG00000062991.9	668.967660205974	-0.618118111600305	0.127956159219317	-4.83070229187523	1.36052305231084e-06	7.40631055532847e-06
ENSMUSG00000020175.15	127.573205859065	-0.942748546777188	0.19517182447631	-4.8303516622176	1.36292120604225e-06	7.41735857873143e-06
ENSMUSG00000038271.17	342.887727907624	-0.790080923219032	0.163571415729735	-4.83018942945671	1.36403218245246e-06	7.4213973799198e-06
ENSMUSG00000028023.16	51.2643948287156	-1.46624520016056	0.303586155835242	-4.82974988146791	1.36704660284507e-06	7.435787415313e-06
ENSMUSG00000031938.15	719.234549683346	-0.532888422957328	0.110409571999261	-4.82646942025004	1.3897472137578e-06	7.55721998400187e-06
ENSMUSG00000032783.9	124.630157368479	1.0350349343795	0.214461884457105	4.8261952794065	1.39166057981094e-06	7.56557980702405e-06
ENSMUSG00000078234.6	32.2824462244273	-1.96232158628265	0.406629305400332	-4.82582430784401	1.39425380980005e-06	7.57763010620662e-06
ENSMUSG00000025056.4	8.27296232351233	6.48241830435181	1.34334042568359	4.82559608898322	1.39585145308974e-06	7.58426444400905e-06
ENSMUSG00000038371.15	1206.1835794501	-0.449702223939579	0.0931994399784636	-4.82516015164357	1.39890812165096e-06	7.59882057441071e-06
ENSMUSG00000022947.8	323.147991008534	0.802542934761581	0.166388665258073	4.82330291860216	1.41200279093103e-06	7.66581115853541e-06
ENSMUSG00000091476.8	31.2733813015142	-2.01720332102224	0.418219426032836	-4.82331330267729	1.41192925000742e-06	7.66581115853541e-06
ENSMUSG00000003848.14	729.198949214871	0.564532929156064	0.117089244151353	4.8213901562669	1.42561215350562e-06	7.73760899070219e-06
ENSMUSG00000059851.15	438.969060668245	0.662596716455225	0.137435329040107	4.82115276387094	1.42730998048144e-06	7.74473484554655e-06
ENSMUSG00000031089.7	13.1133374280073	4.65031615230331	0.964940575560978	4.8192772384971	1.4407922432812e-06	7.81578321240703e-06
ENSMUSG00000038205.12	500.960527907363	-0.560167042482933	0.116236284058682	-4.81920982780325	1.44127909946132e-06	7.81631684128349e-06
ENSMUSG00000038677.14	135.691103313967	-1.04754292682899	0.217379376762499	-4.81896186487599	1.44307130863519e-06	7.82392743997307e-06
ENSMUSG00000020482.4	312.258446753739	0.688311273162043	0.142854151188765	4.81827981500182	1.44801204183852e-06	7.84859975263768e-06
ENSMUSG00000020260.9	1810.80781374103	-0.552057229974739	0.114583389532169	-4.81795164402736	1.45039508705059e-06	7.85939917895445e-06
ENSMUSG00000024219.16	645.28945122788	0.621992042579196	0.129147192913364	4.81614836953095	1.46355718072129e-06	7.92858655791931e-06
ENSMUSG00000025956.10	403.416585728587	-0.602901940209102	0.125229327518121	-4.814382957713	1.47655412622614e-06	7.99684226639837e-06
ENSMUSG00000048612.16	10595.7871275316	-0.438156428796977	0.0910373372258014	-4.81293106926239	1.48732600929437e-06	8.05301380705135e-06
ENSMUSG00000039070.5	86.3407731806937	-1.22392660979196	0.254321831485916	-4.81251099302398	1.49045671499411e-06	8.06779367922557e-06
ENSMUSG00000020950.10	60.6185943579459	-1.40423377892643	0.291818853112618	-4.81200499538839	1.49423618072209e-06	8.08607637335353e-06
ENSMUSG00000053460.8	809.220834540764	-0.609560805625926	0.126729975832658	-4.80991810833157	1.50992143740354e-06	8.16876023677309e-06
ENSMUSG00000067714.13	12.7241158362993	6.14535372926627	1.27775001453839	4.80951176626393	1.51299390349292e-06	8.18318208018212e-06
ENSMUSG00000032014.6	2180.16952523679	-0.57992765687037	0.12058459446255	-4.80930138261133	1.51458703399389e-06	8.18959718461625e-06
ENSMUSG00000084989.3	72.1753429695981	-1.32829325155006	0.276227569218741	-4.80869181634149	1.51921208682216e-06	8.2123984919027e-06
ENSMUSG00000097391.8	289.863583707545	-0.815679158946081	0.169663961444144	-4.80761590147484	1.52740869019052e-06	8.25448908048165e-06
ENSMUSG00000022935.16	21.2894554755495	-2.37380631627979	0.493798681149856	-4.80723502693883	1.53032046932885e-06	8.26800425426866e-06
ENSMUSG00000036661.14	68.5512544434507	1.20758520207129	0.251271115351197	4.80590536792687	1.54052758232209e-06	8.3187101078275e-06
ENSMUSG00000060227.15	1258.0453707213	-0.592235738295873	0.123230852798229	-4.80590472960179	1.54053249809966e-06	8.3187101078275e-06
ENSMUSG00000049907.8	67.2664027318221	-1.47782445267894	0.307608318479349	-4.80424086053496	1.55339742963393e-06	8.38592870518772e-06
ENSMUSG00000066441.14	741.47055053238	0.693046998082415	0.144297392457093	4.8029072894612	1.56378301950401e-06	8.43973024474802e-06
ENSMUSG00000028538.12	455.782242971323	-0.703622574125281	0.146502123333846	-4.80281485423852	1.56450535526897e-06	8.44136437329355e-06
ENSMUSG00000071659.4	3574.9757571625	0.429841229212519	0.0895084472142065	4.80224205190207	1.56898868113291e-06	8.46328478938183e-06
ENSMUSG00000059898.9	16.1033268650392	3.10965513233753	0.64755947498506	4.80211509901738	1.56998401250177e-06	8.46638390017038e-06
ENSMUSG00000039765.15	479.196497690978	-0.570494707967807	0.118809650033524	-4.80175396364547	1.57281869320499e-06	8.47939767076217e-06
ENSMUSG00000020865.16	95.8631912068225	-1.1059453809228	0.230391116902961	-4.80029523615972	1.58431892310446e-06	8.53910975967367e-06
ENSMUSG00000036246.14	423.523216789422	0.563269545147374	0.117343619226353	4.80017191272107	1.58529487033834e-06	8.54208162592594e-06
ENSMUSG00000004891.16	2107.48061736931	0.748857691779378	0.156027711328658	4.79951724858656	1.59048538394479e-06	8.56775526772936e-06
ENSMUSG00000023017.10	117.587387528254	-0.968374615574794	0.201831803440385	-4.79792876577463	1.60314769092157e-06	8.63365405282173e-06
ENSMUSG00000022568.17	1123.54384211534	0.625613423074096	0.130398601477229	4.79770040465766	1.60497597853695e-06	8.64118723258321e-06
ENSMUSG00000032494.12	9.34494626040595	6.66338808345492	1.38896114089706	4.79738985293092	1.60746551083985e-06	8.65227556931455e-06
ENSMUSG00000091512.5	500.227070259495	-0.561660989365927	0.117082678747728	-4.7971313551521	1.60954058405485e-06	8.66112772163241e-06
ENSMUSG00000095026.2	14.2060767481576	5.39363858104891	1.12471419028182	4.7955637331271	1.62217982599431e-06	8.72680697834373e-06
ENSMUSG00000029149.14	56.9386506906072	1.42875450045578	0.297935922235055	4.79550934891486	1.62262001656373e-06	8.72684168224062e-06
ENSMUSG00000033152.13	125.332257461209	-1.03139114853693	0.215096130277055	-4.79502419317561	1.62655199371208e-06	8.74565101910397e-06
ENSMUSG00000028851.6	1120.92935207118	0.520844285521737	0.108657927566782	4.79343106559457	1.6395281217592e-06	8.81306593903153e-06
ENSMUSG00000022350.7	3088.49621747132	-0.45738075512636	0.0954343271382408	-4.79262304080401	1.64614751094168e-06	8.8462841667058e-06
ENSMUSG00000008090.14	473.073088708089	-0.60078085314708	0.125442434320571	-4.78929523650481	1.67368084223978e-06	8.99184473854857e-06
ENSMUSG00000073591.4	176.245919541403	-0.830927538174676	0.173589286337032	-4.78674436486471	1.69508517708224e-06	9.1044083723691e-06
ENSMUSG00000046491.10	83.3860875309355	-1.1267084775667	0.235521793865974	-4.78388203092521	1.71941621546357e-06	9.23262723648975e-06
ENSMUSG00000036411.10	65.1130864849091	1.23382227185868	0.257964343352972	4.78291788633144	1.72768715796306e-06	9.27456393228836e-06
ENSMUSG00000031373.4	329.247356800573	-0.713826620182533	0.149301849059558	-4.78109698358645	1.74341224070293e-06	9.3564828708837e-06
ENSMUSG00000037890.13	405.667194406118	-0.613599485112248	0.128389178022989	-4.77921499740715	1.75980934055084e-06	9.44196371516878e-06
ENSMUSG00000031730.18	229.107234848964	0.764106816636965	0.159965039083474	4.7767113427718	1.7818526779561e-06	9.55768485216657e-06
ENSMUSG00000027238.17	155.791958237819	-0.839225327222081	0.175693369612984	-4.7766476849452	1.7824165954202e-06	9.55816148716801e-06
ENSMUSG00000030499.9	598.803435242186	0.600676467139876	0.125764131500934	4.77621448954557	1.78625864522248e-06	9.57621208150181e-06
ENSMUSG00000072982.1	7.86943322771571	6.4243235437809	1.34539131981306	4.77505945606485	1.79654168074454e-06	9.62877427186469e-06
ENSMUSG00000026806.15	308.685459204452	0.641161990004476	0.134299674191151	4.77411426249552	1.80499885107266e-06	9.67152513544125e-06
ENSMUSG00000034248.7	1572.23430044619	0.435397792187634	0.0912016692098398	4.77401122106501	1.8059231290143e-06	9.67390131942699e-06
ENSMUSG00000052533.14	1339.4411050768	0.549547308487099	0.115136376062981	4.77301203389006	1.81490942121285e-06	9.71945103934055e-06
ENSMUSG00000027303.18	1606.58176253991	-0.422354228720494	0.0884959756502702	-4.77258118933688	1.81879750993746e-06	9.73768118678598e-06
ENSMUSG00000002014.12	1769.59105206045	-0.497218360999997	0.104206515476837	-4.77147094617628	1.82885364581014e-06	9.78891602918329e-06
ENSMUSG00000086290.9	491.564024557818	-0.603274059579936	0.126441593337922	-4.77116780684387	1.83160863152143e-06	9.80105469846041e-06
ENSMUSG00000043733.14	4159.2429238169	-0.395853938084455	0.082971368136264	-4.77097035973113	1.83340521110858e-06	9.80805978396824e-06
ENSMUSG00000074923.10	27.5442866077294	2.19498552281304	0.460282000092074	4.76878418529065	1.85341080892176e-06	9.91244696318604e-06
ENSMUSG00000049191.12	177.691320401038	-0.81762380379165	0.171494463100044	-4.76763966026516	1.86396779309106e-06	9.96625883523577e-06
ENSMUSG00000014226.10	2197.01255910351	0.711064867199095	0.149156819136488	4.76723002887601	1.86776021288761e-06	9.98388296580731e-06
ENSMUSG00000020267.6	2199.89964350056	0.411616216195384	0.0863862507478388	4.76483482767287	1.89008414025647e-06	1.01005293232298e-05
ENSMUSG00000030917.13	318.057917397083	-0.660761176103362	0.138723310845627	-4.76315892459247	1.90585621253735e-06	1.01821101954996e-05
ENSMUSG00000027107.3	20.2056918498395	2.43098031292515	0.510392718874935	4.76296040876874	1.90773281713944e-06	1.01894303904554e-05
ENSMUSG00000032440.13	8622.09027785716	-0.499590058722288	0.104899484864745	-4.76255969575492	1.91152623684223e-06	1.02069819228412e-05
ENSMUSG00000050730.17	932.89754780779	-0.5094087462674	0.106989349353811	-4.7613033385482	1.92346679879713e-06	1.02680159171659e-05
ENSMUSG00000063888.7	1659.03369030577	0.449408741012605	0.0943901848222482	4.76118085645147	1.92463470859611e-06	1.02715252883166e-05
ENSMUSG00000020946.13	1855.53538429173	-0.444588788528915	0.0934103074849527	-4.75952601484084	1.94048114371663e-06	1.0350604616007e-05
ENSMUSG00000030512.13	604.117433032563	0.682341429878534	0.143361854230887	4.7595745293557	1.94001480005214e-06	1.0350604616007e-05
ENSMUSG00000028532.14	961.184182138356	-0.630223697485423	0.132419590505146	-4.75929350847022	1.94271759634075e-06	1.03597874472239e-05
ENSMUSG00000059689.15	415.458349574538	-0.591964416634015	0.124396980077038	-4.75867192489251	1.94870870455244e-06	1.03889822828816e-05
ENSMUSG00000020623.11	96.8464951958542	1.09418566118858	0.229961676134468	4.75812178612217	1.95402599807805e-06	1.04145703526703e-05
ENSMUSG00000028937.14	1736.63212416561	0.545283985779787	0.114632337833706	4.75680768694447	1.96678372086656e-06	1.0479790377075e-05
ENSMUSG00000096210.2	2445.11360812884	0.525065850936339	0.110412055825706	4.75551195030004	1.97944150001369e-06	1.05444434684341e-05
ENSMUSG00000031201.17	457.088645325937	0.65269925133101	0.137256869611856	4.7553120887629	1.98140085834384e-06	1.05520871545468e-05
ENSMUSG00000022367.7	766.191354378895	-0.561245851945671	0.1180533150048	-4.75417273901077	1.99260619743889e-06	1.06089538746945e-05
ENSMUSG00000031960.14	6047.67615058526	-0.433677498024051	0.091223573418281	-4.75400690603886	1.99424220689678e-06	1.06148553446463e-05
ENSMUSG00000027654.2	292.803384596701	0.822677242634639	0.173073807382164	4.75333185926908	2.00091514336833e-06	1.0647556912079e-05
ENSMUSG00000043015.15	85.6409651257084	1.10525871042611	0.232553596942744	4.75270529011953	2.0071280611421e-06	1.06777939159648e-05
ENSMUSG00000010110.17	1389.48316117308	-0.491917575486769	0.103504640732576	-4.75261371862282	2.00803761397164e-06	1.06798088271503e-05
ENSMUSG00000040093.16	88.4807815365665	1.1645109273154	0.245051703132866	4.75210297430172	2.01311795478832e-06	1.0703999273346e-05
ENSMUSG00000079491.9	71.1605947921064	-1.26915126257718	0.267143265579787	-4.7508263396523	2.02587061523996e-06	1.0768960839796e-05
ENSMUSG00000110020.1	13.6517397900261	4.305079014758	0.906189766923691	4.75074777038453	2.02665799527099e-06	1.07703008095225e-05
ENSMUSG00000014245.8	134.438426290801	0.959428800919767	0.202018896227777	4.74920326184738	2.0421960694023e-06	1.08500092200619e-05
ENSMUSG00000026779.6	301.757262834249	0.8660564616337	0.182491794364892	4.74572823752295	2.07757498362109e-06	1.10350603670687e-05
ENSMUSG00000027006.13	3838.39248775676	-0.486209918395548	0.10250169854202	-4.74343279488415	2.10126674783951e-06	1.11579538048379e-05
ENSMUSG00000093930.2	3232.48855535998	0.74081297321161	0.156187165701521	4.74311042065602	2.10461475173711e-06	1.11727833258445e-05
ENSMUSG00000034573.14	1047.24916115856	0.473303163333097	0.0997962379711473	4.74269544579362	2.10893199864574e-06	1.11927490933137e-05
ENSMUSG00000060288.13	185.792336729033	0.834716532806747	0.176085073535813	4.74041618659391	2.13279665507887e-06	1.13164210707244e-05
ENSMUSG00000037656.9	1311.42770477477	-0.531434658085694	0.112193718160968	-4.73675947991338	2.17162640719724e-06	1.15194103118399e-05
